t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
9994,1039,1555,107,140,1058,5439,222,2430,9996
9994,1030,1542,107,140,1057,5421,222,2391,9996
9994,1016,1534,107,140,1049,5402,222,2354,9996
9994,1005,1527,107,140,1043,5380,222,2325,9996
9994,994,1521,107,140,1037,5361,222,2290,9996
9994,985,1515,107,140,1037,5344,222,2257,9996
9994,980,1511,107,140,1033,5327,222,2223,9996
9994,970,1508,107,140,1032,5301,222,2196,9996
9994,963,1503,107,140,1030,5284,222,2166,9996
9994,945,1495,107,140,1026,5267,222,2137,9996
9994,938,1490,107,140,1025,5252,222,2103,9996
9994,932,1483,107,140,1022,5226,222,2075,9996
9994,928,1477,107,140,1018,5203,222,2040,9996
9994,918,1468,107,140,1017,5183,222,2006,9996
9994,912,1464,107,140,1013,5165,222,1969,9996
9994,907,1453,107,140,1008,5141,222,1942,9996
9994,901,1451,107,140,1002,5118,222,1903,9996
9994,894,1444,107,140,1001,5100,222,1880,9996
9994,884,1438,107,140,1000,5078,222,1850,9996
9994,877,1429,107,140,1000,5058,222,1825,9996
9994,872,1424,107,140,1000,5043,222,1793,9996
9994,867,1419,107,140,998,5024,222,1766,9996
9994,863,1414,107,140,997,5001,222,1736,9996
9994,860,1410,107,140,997,4979,222,1701,9996
9994,854,1410,107,140,997,4952,222,1668,9996
9994,849,1406,107,140,997,4928,222,1639,9996
9994,848,1400,107,140,996,4896,222,1613,9996
9994,844,1397,107,140,996,4875,222,1594,9996
9994,840,1394,107,140,996,4856,222,1566,9996
9994,837,1390,107,140,996,4839,222,1545,9996
9994,834,1387,107,140,996,4806,222,1521,9996
9994,832,1381,107,140,996,4789,222,1504,9996
9994,830,1378,107,140,996,4771,222,1484,9996
9994,828,1373,107,140,996,4752,222,1461,9996
9994,827,1369,107,140,996,4728,222,1443,9996
9994,826,1366,107,140,996,4706,222,1428,9996
9994,824,1363,107,140,996,4683,222,1417,9996
9994,820,1352,107,140,996,4656,222,1393,9996
9994,818,1350,107,140,996,4634,222,1368,9996
9994,816,1347,107,140,996,4614,222,1338,9996
9994,815,1341,107,140,996,4586,222,1319,9996
9994,815,1339,107,140,996,4567,222,1301,9996
9994,815,1335,107,140,996,4549,222,1290,9996
9994,814,1334,107,140,996,4527,222,1275,9996
9994,814,1330,107,140,996,4505,222,1253,9996
9994,813,1325,107,140,996,4474,222,1241,9996
9994,811,1319,107,140,996,4452,222,1220,9996
9994,809,1317,107,140,996,4437,222,1196,9996
9994,808,1309,107,140,996,4408,222,1184,9996
9994,808,1305,107,140,996,4382,222,1169,9996
9994,808,1295,107,140,996,4362,222,1151,9996
9994,806,1290,107,140,996,4346,222,1135,9996
9994,806,1287,107,140,996,4326,222,1118,9996
9994,805,1282,107,140,996,4302,222,1107,9996
9994,805,1280,107,140,996,4278,222,1088,9996
9994,805,1275,107,140,996,4267,222,1067,9996
9994,805,1271,107,140,996,4256,222,1049,9996
9994,804,1268,107,140,996,4233,222,1036,9996
9994,804,1265,107,140,996,4221,222,1020,9996
9994,804,1263,107,140,996,4210,222,999,9996
9994,804,1258,107,140,996,4198,222,985,9996
9994,802,1257,107,140,996,4180,222,964,9996
9994,802,1255,107,140,996,4162,222,943,9996
9994,802,1253,107,140,996,4145,222,929,9996
9994,801,1250,107,140,996,4129,222,920,9996
9994,801,1248,107,140,996,4116,222,902,9996
9994,801,1244,107,140,996,4100,222,891,9996
9994,801,1243,107,140,996,4083,222,879,9996
9994,801,1242,107,140,996,4053,222,862,9996
9994,801,1240,107,140,996,4027,222,845,9996
9994,801,1239,107,140,996,4010,222,836,9996
9994,801,1236,107,140,996,3993,222,826,9996
9994,801,1229,107,140,996,3963,222,815,9996
9994,801,1223,107,140,996,3945,222,807,9996
9994,801,1217,107,140,996,3925,222,796,9996
9994,801,1215,107,140,996,3902,222,786,9996
9994,800,1214,107,140,996,3884,222,781,9996
9994,800,1210,107,140,996,3863,222,772,9996
9994,800,1208,107,140,996,3848,222,764,9996
9994,800,1203,107,140,996,3829,222,758,9996
9994,800,1201,107,140,996,3806,222,750,9996
9994,800,1200,107,140,996,3787,222,746,9996
9994,800,1197,107,140,996,3763,222,740,9996
9994,799,1196,107,140,996,3740,222,735,9996
9994,799,1195,107,140,996,3719,222,727,9996
9994,799,1195,107,140,996,3697,222,722,9996
9994,799,1195,107,140,996,3675,222,717,9996
9994,799,1193,107,140,996,3651,222,713,9996
9994,799,1191,107,140,996,3627,222,711,9996
9994,799,1191,107,140,996,3608,222,705,9996
9994,799,1191,107,140,996,3591,222,702,9996
9994,799,1191,107,140,996,3571,222,698,9996
9994,799,1191,107,140,996,3548,222,698,9996
9994,799,1191,107,140,996,3525,222,692,9996
9994,799,1190,107,140,996,3508,222,689,9996
9994,798,1189,107,140,996,3495,222,685,9996
9994,798,1189,107,140,996,3475,222,681,9996
9994,797,1189,107,140,996,3444,222,676,9996
9994,797,1188,107,140,996,3430,222,676,9996
9994,797,1188,107,140,996,3415,222,673,9996
9994,797,1188,107,140,996,3395,222,670,9996
9994,797,1188,107,140,996,3375,222,668,9996
9994,797,1188,107,140,996,3360,222,666,9996
9994,797,1188,107,140,996,3347,222,665,9996
9994,797,1188,107,140,996,3330,222,664,9996
9994,797,1188,107,140,996,3316,222,662,9996
9994,797,1187,107,140,996,3302,222,662,9996
9994,797,1187,107,140,996,3291,222,662,9996
9994,797,1187,107,140,996,3276,222,658,9996
9994,797,1187,107,140,996,3261,222,654,9996
9994,797,1187,107,140,996,3244,222,653,9996
9994,797,1187,107,140,996,3231,222,653,9996
9994,797,1187,107,140,996,3215,222,653,9996
9994,797,1187,107,140,996,3196,222,652,9996
9994,797,1186,107,140,996,3179,222,651,9996
9994,797,1186,107,140,996,3166,222,650,9996
9994,797,1186,107,140,996,3153,222,650,9996
9994,797,1186,107,140,996,3144,222,650,9996
9994,797,1186,107,140,996,3130,222,649,9996
9994,797,1186,107,140,996,3122,222,648,9996
9994,797,1186,107,140,996,3102,222,647,9996
9994,797,1186,107,140,996,3092,222,646,9996
9994,797,1186,107,140,996,3082,222,645,9996
9994,797,1186,107,140,996,3076,222,644,9996
9994,797,1186,107,140,996,3068,222,644,9996
9994,797,1186,107,140,996,3060,222,643,9996
9994,797,1186,107,140,996,3046,222,643,9996
9994,797,1186,107,140,996,3031,222,643,9996
9994,797,1186,107,140,996,3020,222,643,9996
9994,797,1186,107,140,996,3017,222,643,9996
9994,797,1186,107,140,996,3004,222,642,9996
9994,797,1186,107,140,996,2995,222,642,9996
9994,797,1186,107,140,996,2987,222,642,9996
9994,797,1186,107,140,996,2974,222,642,9996
9994,797,1186,107,140,996,2966,222,642,9996
9994,797,1186,107,140,996,2958,222,642,9996
9994,797,1186,107,140,996,2955,222,641,9996
9994,797,1186,107,140,996,2943,222,641,9996
9994,797,1186,107,140,996,2930,222,641,9996
9994,797,1186,107,140,996,2925,222,641,9996
9994,797,1186,107,140,996,2914,222,641,9996
9994,797,1186,107,140,996,2901,222,641,9996
9994,797,1186,107,140,996,2894,222,641,9996
9994,797,1186,107,140,996,2884,222,641,9996
9994,797,1186,107,140,996,2876,222,641,9996
9994,797,1186,107,140,996,2868,222,641,9996
9994,797,1186,107,140,996,2858,222,641,9996
9994,797,1186,107,140,996,2852,222,641,9996
9994,797,1186,107,140,996,2845,222,641,9996
9994,797,1186,107,140,996,2838,222,641,9996
9994,797,1186,107,140,996,2833,222,641,9996
9994,797,1186,107,140,996,2828,222,641,9996
9994,797,1186,107,140,996,2826,222,641,9996
9994,797,1186,107,140,996,2823,222,641,9996
9994,797,1186,107,140,996,2818,222,641,9996
9994,797,1186,107,140,996,2815,222,641,9996
9994,797,1186,107,140,996,2812,222,641,9996
9994,797,1186,107,140,996,2807,222,641,9996
9994,797,1186,107,140,996,2803,222,641,9996
9994,797,1186,107,140,996,2797,222,641,9996
9994,797,1186,107,140,996,2794,222,641,9996
9994,797,1186,107,140,996,2792,222,641,9996
9994,797,1186,107,140,996,2787,222,641,9996
9994,797,1186,107,140,996,2785,222,641,9996
9994,797,1186,107,140,996,2778,222,641,9996
9994,797,1186,107,140,996,2776,222,641,9996
9994,797,1186,107,140,996,2774,222,641,9996
9994,797,1186,107,140,996,2770,222,641,9996
9994,797,1186,107,140,996,2768,222,641,9996
