t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
0,0,0,0,0,0,48,0,2,0
0,0,0,0,0,0,38,0,2,0
0,0,0,0,0,0,37,0,2,0
0,0,0,0,0,0,33,0,2,0
0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,41,0,0,0
0,0,0,0,0,0,40,0,0,0
0,0,0,0,0,0,28,0,0,0
0,0,0,0,0,0,30,0,1,0
0,0,0,0,0,0,29,0,1,0
0,0,0,0,0,0,28,0,1,0
0,0,0,0,0,0,35,0,1,0
0,0,0,0,0,0,36,0,1,0
0,0,0,0,0,0,37,0,1,0
0,0,0,0,0,0,29,0,1,0
0,0,0,0,0,0,31,0,1,0
0,0,0,0,0,0,37,0,1,0
0,0,0,0,0,0,25,0,1,0
0,0,0,0,0,0,29,0,1,0
0,0,0,0,0,0,34,0,1,0
0,0,0,0,0,0,27,0,1,0
0,0,0,0,0,0,30,0,0,0
0,0,0,0,0,0,32,0,0,0
0,0,0,0,0,0,30,0,0,0
0,0,0,0,0,0,29,0,0,0
0,0,0,0,0,0,28,0,0,0
0,0,0,0,0,0,29,0,0,0
0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,33,0,0,0
0,0,0,0,0,0,27,0,0,0
0,0,0,0,0,0,21,0,0,0
0,0,0,0,0,0,18,0,0,0
0,0,0,0,0,0,20,0,0,0
0,0,0,0,0,0,17,0,0,0
0,0,0,0,0,0,14,0,0,0
0,0,0,0,0,0,12,0,0,0
0,0,0,0,0,0,13,0,0,0
0,0,0,0,0,0,16,0,0,0
0,0,0,0,0,0,14,0,0,0
0,0,0,0,0,0,14,0,0,0
0,0,0,0,0,0,16,0,0,0
0,0,0,0,0,0,14,0,0,0
0,0,0,0,0,0,16,0,0,0
0,0,0,0,0,0,13,0,0,0
0,0,0,0,0,0,14,0,0,0
0,0,0,0,0,0,14,0,0,0
0,0,0,0,0,0,13,0,0,0
